Time,TC,Current,Voltage
17.05,10122075232750,4.80000019073486,15.3000001907349
17.12,10122075232750,0,0
0,10122075232837,0,0
0.3,10122075232837,0,47.4500007629395
0.38,10122075232837,31.5,58.8800010681152
0.45,10122075232837,129.300003051758,21.9699993133545
0.6,10122075232837,190.199996948242,18.3400001525879
0.75,10122075232837,195.399993896484,16.8899993896484
0.9,10122075232837,205.800003051758,17.3099994659424
0.98,10122075232837,210.100006103516,15
1.28,10122075232837,201.5,17.2000007629395
1.36,10122075232837,197,16.4400005340576
1.44,10122075232837,202.300003051758,17.3500003814697
1.59,10122075232837,198,17.7600002288818
1.74,10122075232837,200.899993896484,16
1.89,10122075232837,197.899993896484,16.8400001525879
2.04,10122075232837,202.5,16.3199996948242
2.27,10122075232837,201.399993896484,14.9099998474121
2.42,10122075232837,194.699996948242,19.8199996948242
2.57,10122075232837,195.399993896484,17.9699993133545
2.8,10122075232837,194.300003051758,18.2700004577637
2.88,10122075232837,198.199996948242,19.2900009155273
2.96,10122075232837,189.600006103516,16.0599994659424
3.26,10122075232837,199,17.3500003814697
3.41,10122075232837,193.899993896484,17.3600006103516
3.56,10122075232837,191.600006103516,20.2800006866455
3.94,10122075232837,192.899993896484,19.2999992370605
4.02,10122075232837,190.800003051758,20.2299995422363
4.25,10122075232837,198.5,18.6700000762939
4.32,10122075232837,195.600006103516,19.6299991607666
4.47,10122075232837,192,19.6800003051758
4.55,10122075232837,199.899993896484,17.9099998474121
4.85,10122075232837,188.699996948242,21.3999996185303
4.93,10122075232837,187.399993896484,21.3299999237061
5.01,10122075232837,190,21.2299995422363
5.24,10122075232837,190.699996948242,19.8099994659424
5.32,10122075232837,192.600006103516,20.4500007629395
5.47,10122075232837,191.600006103516,20.4799995422363
5.55,10122075232837,192.399993896484,19.1299991607666
5.85,10122075232837,195.800003051758,17.1900005340576
6,10122075232837,191.5,18.2199993133545
6.23,10122075232837,196.699996948242,17.5599994659424
6.31,10122075232837,197.100006103516,17.1599998474121
6.39,10122075232837,200,17.3500003814697
6.46,10122075232837,192.5,18.25
6.54,10122075232837,201.100006103516,16.2199993133545
6.92,10122075232837,194.5,18.8099994659424
7,10122075232837,198.100006103516,16.6599998474121
7.07,10122075232837,199.399993896484,17.9699993133545
7.22,10122075232837,195.600006103516,16.4799995422363
7.3,10122075232837,196.800003051758,16.7199993133545
7.38,10122075232837,196.5,18.3600006103516
7.46,10122075232837,189.199996948242,17.7999992370605
7.54,10122075232837,195.800003051758,16.4300003051758
7.92,10122075232837,189.199996948242,19.6299991607666
8.07,10122075232837,188.199996948242,19.4599990844727
8.22,10122075232837,196.800003051758,17.3700008392334
8.37,10122075232837,192.5,17.3999996185303
8.83,10122075232837,191.199996948242,17.3999996185303
8.98,10122075232837,189.5,18.3500003814697
9.21,10122075232837,191.399993896484,17.6100006103516
9.36,10122075232837,193,17.1000003814697
9.51,10122075232837,193.300003051758,17.1399993896484
9.89,10122075232837,192.600006103516,16.2999992370605
10.04,10122075232837,195.699996948242,16.0699996948242
10.19,10122075232837,195.800003051758,15.5100002288818
10.27,10122075232837,194.300003051758,16.8600006103516
10.34,10122075232837,197.600006103516,16.9699993133545
10.42,10122075232837,190.600006103516,16.7999992370605
10.5,10122075232837,209.699996948242,13.5699996948242
10.88,10122075232837,200,16.4899997711182
10.95,10122075232837,196.800003051758,18.5499992370605
11.03,10122075232837,186.899993896484,20.2800006866455
11.18,10122075232837,196.899993896484,16.8500003814697
11.33,10122075232837,188.899993896484,19.1299991607666
11.48,10122075232837,191.199996948242,18.8899993896484
11.86,10122075232837,189.899993896484,19.2199993133545
12.01,10122075232837,188.199996948242,19.3799991607666
12.16,10122075232837,190.100006103516,18.75
12.31,10122075232837,195.5,17.2399997711182
12.46,10122075232837,194.300003051758,18.6200008392334
12.54,10122075232837,200.100006103516,18.1399993896484
12.85,10122075232837,201,17.3299999237061
13,10122075232837,201.300003051758,17.1800003051758
13.15,10122075232837,199.199996948242,16.3400001525879
13.38,10122075232837,199.100006103516,16.6900005340576
13.46,10122075232837,202.899993896484,16.0799999237061
13.61,10122075232837,198.399993896484,17.2900009155273
13.84,10122075232837,194.899993896484,18.6700000762939
13.99,10122075232837,197.699996948242,18.6700000762939
14.14,10122075232837,193.699996948242,20.1299991607666
14.29,10122075232837,198.5,19.2900009155273
14.59,10122075232837,198,21.1000003814697
14.82,10122075232837,198.600006103516,20.7700004577637
14.97,10122075232837,194.5,20.2099990844727
15.12,10122075232837,196.100006103516,20.1399993896484
15.35,10122075232837,192.100006103516,20.6100006103516
15.5,10122075232837,195.800003051758,17.2000007629395
15.65,10122075232837,199.5,17.6499996185303
15.8,10122075232837,202.899993896484,18.0799999237061
15.88,10122075232837,201,18.6900005340576
15.96,10122075232837,200.199996948242,19.4099998474121
16.04,10122075232837,185.399993896484,18.0300006866455
16.19,10122075232837,172.800003051758,11.3299999237061
16.34,10122075232837,99.1999969482422,10.8800001144409
16.49,10122075232837,47.5,13.5
16.64,10122075232837,37.0999984741211,15.0900001525879
16.72,10122075232837,53.9000015258789,12.8999996185303
16.8,10122075232837,49.5,46.8300018310547
16.95,10122075232837,9.30000019073486,49.6599998474121
17.03,10122075232837,2.70000004768372,24.6800003051758
17.11,10122075232837,0,0
17.34,10122075232837,0,0.00999999977648258
0,10122075232929,0,0
0.15,10122075232929,0,41.9799995422363
0.23,10122075232929,66.3000030517578,49.3300018310547
0.53,10122075232929,170.899993896484,20.1900005340576
0.61,10122075232929,194.699996948242,18.4599990844727
0.69,10122075232929,224.199996948242,14.3699998855591
0.84,10122075232929,199.399993896484,19.8199996948242
1.07,10122075232929,203.100006103516,17.4400005340576
1.15,10122075232929,201.300003051758,16.4899997711182
1.23,10122075232929,206.899993896484,17.9099998474121
1.46,10122075232929,198.399993896484,17.8899993896484
1.61,10122075232929,195.800003051758,16.7399997711182
1.76,10122075232929,196.899993896484,18.6900005340576
1.91,10122075232929,205.100006103516,16.4099998474121
1.99,10122075232929,199.800003051758,17.2800006866455
2.06,10122075232929,201.699996948242,15.9899997711182
2.14,10122075232929,196.800003051758,16.7000007629395
2.22,10122075232929,197.899993896484,18.7299995422363
2.45,10122075232929,196.5,18.4799995422363
2.53,10122075232929,202.300003051758,14.4700002670288
2.61,10122075232929,196,17.8600006103516
2.76,10122075232929,194.100006103516,20.5499992370605
3.06,10122075232929,197.600006103516,18.1599998474121
